A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
2,4,-0.32551,-0.30754,-0.28428,-0.25592,-0.22308,-0.18618,-0.14574,-0.10225,-0.05599,-0.00755,0.04278,0.09462,0.14751,0.20123,0.25522,0.30938,0.36345,0.41713,0.47037,0.52296,0.57502,0.62618,0.67649,0.72603,0.77485,0.82270,0.86963,0.91559,0.96056,1.00454,1.04766,1.08967,1.13084,1.17082,1.20976,1.24743,1.28385,1.31894,1.35267,1.38494,1.41562,1.44465,1.47186,1.49738,1.52108,1.54288,1.56267,1.58068,1.59658,1.61043,1.62203,1.63149,1.63873,1.64374,1.64643,1.64654,1.64410,1.63906,1.63131,1.62088,1.60729,1.59063,1.57063,1.54730,1.52039,1.48953,1.45498,1.41660,1.37414,1.32785,1.27744,1.22310,1.16501,1.10326,1.03802,0.96950,0.89825,0.82446,0.74876,0.67121,0.59287,0.51403,0.43532,0.35736,0.28091,0.20636,0.13446,0.06575,0.00095,-0.05956,-0.11516,-0.16542,-0.20998,-0.24836,-0.28058,-0.30647,-0.32568,-0.33825,-0.34454,-0.34441,-0.33789
3,0,-0.69986,-0.63441,-0.56857,-0.50325,-0.43937,-0.37768,-0.31889,-0.26368,-0.21240,-0.16568,-0.12400,-0.08760,-0.05660,-0.03110,-0.01111,0.00358,0.01295,0.01765,0.01790,0.01399,0.00646,-0.00437,-0.01782,-0.03325,-0.05016,-0.06808,-0.08653,-0.10510,-0.12307,-0.14029,-0.15618,-0.17053,-0.18287,-0.19309,-0.20101,-0.20659,-0.20977,-0.21017,-0.20829,-0.20393,-0.19728,-0.18863,-0.17826,-0.16632,-0.15300,-0.13863,-0.12368,-0.10830,-0.09306,-0.07820,-0.06445,-0.05180,-0.04063,-0.03151,-0.02481,-0.02076,-0.01959,-0.02167,-0.02704,-0.03618,-0.04908,-0.06592,-0.08690,-0.11180,-0.14069,-0.17368,-0.21060,-0.25106,-0.29504,-0.34227,-0.39232,-0.44477,-0.49916,-0.55531,-0.61255,-0.67025,-0.72796,-0.78500,-0.84058,-0.89405,-0.94481,-0.99247,-1.03604,-1.07489,-1.10842,-1.13642,-1.15806,-1.17308,-1.18123,-1.18228,-1.17603,-1.16258,-1.14184,-1.11424,-1.08003,-1.03945,-0.99329,-0.94195,-0.88619,-0.82661,-0.76428
3,0,-1.70798,-1.64688,-1.58322,-1.51694,-1.44818,-1.37719,-1.30431,-1.22936,-1.15287,-1.07476,-0.99551,-0.91555,-0.83484,-0.75382,-0.67290,-0.59210,-0.51212,-0.43298,-0.35514,-0.27879,-0.20413,-0.13155,-0.06115,0.00673,0.07220,0.13492,0.19490,0.25214,0.30660,0.35820,0.40679,0.45231,0.49521,0.53527,0.57251,0.60669,0.63804,0.66619,0.69131,0.71312,0.73139,0.74606,0.75686,0.76347,0.76570,0.76314,0.75568,0.74284,0.72437,0.70027,0.67001,0.63326,0.59017,0.54065,0.48434,0.42158,0.35214,0.27643,0.19435,0.10681,0.01371,-0.08440,-0.18687,-0.29305,-0.40248,-0.51428,-0.62765,-0.74183,-0.85615,-0.96954,-1.08151,-1.19119,-1.29744,-1.39961,-1.49703,-1.58945,-1.67581,-1.75605,-1.82953,-1.89588,-1.95487,-2.00650,-2.05040,-2.08673,-2.11566,-2.13740,-2.15188,-2.15941,-2.16021,-2.15453,-2.14304,-2.12581,-2.10334,-2.07580,-2.04350,-2.00686,-1.96588,-1.92111,-1.87293,-1.82112,-1.76612
3,0,0.67203,0.62749,0.58310,0.53981,0.49808,0.45822,0.42077,0.38614,0.35502,0.32713,0.30295,0.28266,0.26631,0.25383,0.24522,0.24049,0.23926,0.24143,0.24674,0.25496,0.26578,0.27865,0.29309,0.30912,0.32589,0.34333,0.36075,0.37793,0.39444,0.40980,0.42379,0.43617,0.44654,0.45470,0.46042,0.46370,0.46419,0.46203,0.45713,0.44944,0.43932,0.42663,0.41165,0.39447,0.37531,0.35457,0.33253,0.30948,0.28576,0.26175,0.23795,0.21465,0.19218,0.17107,0.15177,0.13438,0.11970,0.10782,0.09908,0.09382,0.09238,0.09492,0.10166,0.11270,0.12794,0.14772,0.17201,0.20047,0.23301,0.26931,0.30907,0.35208,0.39781,0.44584,0.49520,0.54567,0.59645,0.64712,0.69685,0.74497,0.79062,0.83350,0.87288,0.90802,0.93848,0.96412,0.98427,0.99877,1.00762,1.01049,1.00747,0.99842,0.98401,0.96440,0.93982,0.91056,0.87746,0.84066,0.80122,0.75953,0.71619
3,0,-0.11090,-0.07938,-0.05302,-0.03234,-0.01688,-0.00720,-0.00293,-0.00457,-0.01155,-0.02402,-0.04186,-0.06494,-0.09279,-0.12527,-0.16226,-0.20360,-0.24860,-0.29710,-0.34859,-0.40278,-0.45930,-0.51761,-0.57722,-0.63746,-0.69812,-0.75832,-0.81767,-0.87551,-0.93140,-0.98454,-1.03489,-1.08157,-1.12419,-1.16228,-1.19588,-1.22451,-1.24821,-1.26673,-1.28000,-1.28812,-1.29164,-1.29072,-1.28543,-1.27657,-1.26463,-1.25002,-1.23334,-1.21547,-1.19695,-1.17819,-1.16005,-1.14333,-1.12820,-1.11513,-1.10451,-1.09688,-1.09254,-1.09149,-1.09352,-1.09873,-1.10717,-1.11846,-1.13233,-1.14815,-1.16575,-1.18435,-1.20340,-1.22250,-1.24092,-1.25774,-1.27279,-1.28534,-1.29486,-1.30068,-1.30236,-1.29971,-1.29233,-1.28011,-1.26259,-1.23970,-1.21164,-1.17858,-1.14057,-1.09777,-1.05060,-0.99965,-0.94492,-0.88756,-0.82756,-0.76613,-0.70332,-0.64002,-0.57692,-0.51447,-0.45343,-0.39422,-0.33778,-0.28448,-0.23459,-0.18885,-0.14743
3,0,0.59599,0.56341,0.53090,0.49940,0.46922,0.44112,0.41580,0.39376,0.37543,0.36134,0.35192,0.34711,0.34744,0.35292,0.36363,0.37924,0.39971,0.42479,0.45447,0.48824,0.52580,0.56667,0.61061,0.65730,0.70628,0.75711,0.80964,0.86373,0.91878,0.97482,1.03152,1.08874,1.14621,1.20396,1.26189,1.31994,1.37737,1.43453,1.49095,1.54631,1.60042,1.65295,1.70344,1.75149,1.79657,1.83797,1.87551,1.90862,1.93659,1.95916,1.97584,1.98626,1.98970,1.98646,1.97627,1.95882,1.93439,1.90342,1.86598,1.82250,1.77374,1.72010,1.66263,1.60185,1.53868,1.47403,1.40899,1.34439,1.28105,1.21980,1.16169,1.10709,1.05678,1.01114,0.97050,0.93482,0.90450,0.87937,0.85918,0.84403,0.83293,0.82577,0.82174,0.82019,0.82042,0.82182,0.82346,0.82501,0.82548,0.82413,0.82083,0.81502,0.80629,0.79442,0.77928,0.76106,0.73951,0.71486,0.68790,0.65878,0.62796
3,0,-0.94494,-0.93252,-0.91639,-0.89685,-0.87368,-0.84683,-0.81660,-0.78328,-0.74713,-0.70853,-0.66799,-0.62628,-0.58366,-0.54078,-0.49852,-0.45717,-0.41748,-0.38007,-0.34544,-0.31411,-0.28672,-0.26304,-0.24376,-0.22907,-0.21886,-0.21346,-0.21261,-0.21623,-0.22431,-0.23624,-0.25212,-0.27155,-0.29416,-0.31992,-0.34774,-0.37782,-0.40978,-0.44309,-0.47748,-0.51305,-0.54900,-0.58513,-0.62150,-0.65767,-0.69385,-0.72950,-0.76445,-0.79892,-0.83256,-0.86538,-0.89706,-0.92758,-0.95714,-0.98512,-1.01178,-1.03695,-1.06042,-1.08200,-1.10181,-1.11960,-1.13529,-1.14866,-1.15985,-1.16872,-1.17504,-1.17897,-1.18038,-1.17937,-1.17618,-1.17065,-1.16310,-1.15349,-1.14194,-1.12904,-1.11478,-1.09961,-1.08377,-1.06773,-1.05165,-1.03592,-1.02068,-1.00659,-0.99384,-0.98251,-0.97270,-0.96463,-0.95831,-0.95385,-0.95118,-0.95030,-0.95090,-0.95242,-0.95497,-0.95799,-0.96096,-0.96350,-0.96524,-0.96563,-0.96422,-0.96049,-0.95424
3,0,1.45334,1.40162,1.35322,1.30836,1.26699,1.22898,1.19459,1.16334,1.13550,1.11022,1.08767,1.06730,1.04885,1.03175,1.01544,0.99978,0.98443,0.96889,0.95279,0.93594,0.91800,0.89889,0.87837,0.85625,0.83266,0.80778,0.78125,0.75368,0.72515,0.69587,0.66610,0.63623,0.60660,0.57757,0.54949,0.52265,0.49769,0.47461,0.45407,0.43632,0.42194,0.41116,0.40420,0.40142,0.40329,0.40980,0.42140,0.43845,0.46094,0.48898,0.52280,0.56247,0.60791,0.65925,0.71611,0.77854,0.84605,0.91849,0.99539,1.07640,1.16072,1.24786,1.33704,1.42775,1.51895,1.60993,1.69998,1.78815,1.87346,1.95529,2.03279,2.10529,2.17199,2.23257,2.28611,2.33246,2.37094,2.40151,2.42406,2.43850,2.44486,2.44307,2.43343,2.41634,2.39208,2.36128,2.32430,2.28142,2.23376,2.18157,2.12567,2.06658,2.00551,1.94246,1.87859,1.81416,1.75010,1.68700,1.62526,1.56549,1.50810
3,0,-1.52251,-1.47555,-1.42038,-1.35740,-1.28670,-1.20844,-1.12312,-1.03124,-0.93289,-0.82861,-0.71901,-0.60460,-0.48586,-0.36370,-0.23889,-0.11213,0.01588,0.14410,0.27159,0.39760,0.52089,0.64079,0.75626,0.86676,0.97123,1.06915,1.16003,1.24302,1.31762,1.38391,1.44164,1.49071,1.53123,1.56328,1.58722,1.60331,1.61237,1.61474,1.61134,1.60249,1.58907,1.57162,1.55123,1.52822,1.50321,1.47696,1.45000,1.42260,1.39493,1.36724,1.33982,1.31247,1.28511,1.25772,1.22980,1.20102,1.17089,1.13908,1.10522,1.06842,1.02843,0.98480,0.93693,0.88450,0.82715,0.76453,0.69687,0.62389,0.54545,0.46201,0.37344,0.28060,0.18348,0.08281,-0.02092,-0.12686,-0.23456,-0.34296,-0.45148,-0.55918,-0.66533,-0.76922,-0.86988,-0.96661,-1.05894,-1.14605,-1.22724,-1.30208,-1.37007,-1.43111,-1.48433,-1.52980,-1.56718,-1.59618,-1.61675,-1.62889,-1.63254,-1.62762,-1.61403,-1.59178,-1.56133
3,0,0.01744,-0.00011,-0.02550,-0.05850,-0.09849,-0.14539,-0.19826,-0.25676,-0.32010,-0.38774,-0.45860,-0.53217,-0.60738,-0.68390,-0.76048,-0.83656,-0.91109,-0.98363,-1.05310,-1.11898,-1.18063,-1.23739,-1.28890,-1.33449,-1.37391,-1.40680,-1.43288,-1.45190,-1.46391,-1.46879,-1.46683,-1.45808,-1.44298,-1.42168,-1.39503,-1.36306,-1.32660,-1.28640,-1.24318,-1.19787,-1.15093,-1.10347,-1.05630,-1.01015,-0.96601,-0.92471,-0.88693,-0.85329,-0.82445,-0.80089,-0.78287,-0.77104,-0.76518,-0.76561,-0.77213,-0.78446,-0.80220,-0.82479,-0.85182,-0.88270,-0.91642,-0.95225,-0.98928,-1.02646,-1.06280,-1.09747,-1.12957,-1.15814,-1.18243,-1.20146,-1.21485,-1.22187,-1.22223,-1.21534,-1.20141,-1.18015,-1.15179,-1.11619,-1.07396,-1.02561,-0.97153,-0.91245,-0.84919,-0.78268,-0.71349,-0.64255,-0.57095,-0.49978,-0.42964,-0.36184,-0.29701,-0.23617,-0.17985,-0.12926,-0.08476,-0.04720,-0.01669,0.00619,0.02113,0.02806,0.02683
3,0,-0.88594,-0.84941,-0.81580,-0.78531,-0.75800,-0.73412,-0.71350,-0.69605,-0.68170,-0.67017,-0.66086,-0.65352,-0.64792,-0.64348,-0.63967,-0.63590,-0.63177,-0.62689,-0.62112,-0.61379,-0.60469,-0.59350,-0.58027,-0.56464,-0.54669,-0.52651,-0.50415,-0.47974,-0.45356,-0.42592,-0.39687,-0.36673,-0.33601,-0.30495,-0.27373,-0.24281,-0.21233,-0.18266,-0.15392,-0.12647,-0.10046,-0.07622,-0.05383,-0.03343,-0.01526,0.00058,0.01379,0.02426,0.03175,0.03580,0.03642,0.03343,0.02654,0.01560,0.00044,-0.01931,-0.04371,-0.07299,-0.10700,-0.14576,-0.18926,-0.23741,-0.29007,-0.34676,-0.40713,-0.47086,-0.53720,-0.60568,-0.67560,-0.74647,-0.81751,-0.88782,-0.95661,-1.02322,-1.08679,-1.14659,-1.20226,-1.25291,-1.29811,-1.33739,-1.37020,-1.39666,-1.41627,-1.42893,-1.43486,-1.43393,-1.42667,-1.41314,-1.39371,-1.36912,-1.33981,-1.30611,-1.26887,-1.22888,-1.18658,-1.14279,-1.09823,-1.05342,-1.00931,-0.96636,-0.92513
3,0,-0.38780,-0.42525,-0.47543,-0.53799,-0.61222,-0.69793,-0.79387,-0.89919,-1.01239,-1.13281,-1.25898,-1.38911,-1.52214,-1.65640,-1.79049,-1.92271,-2.05185,-2.17650,-2.29549,-2.40771,-2.51201,-2.60750,-2.69354,-2.76936,-2.83483,-2.88942,-2.93334,-2.96636,-2.98893,-3.00121,-3.00399,-2.99776,-2.98328,-2.96145,-2.93309,-2.89916,-2.86064,-2.81851,-2.77386,-2.72776,-2.68100,-2.63467,-2.58949,-2.54619,-2.50555,-2.46791,-2.43379,-2.40387,-2.37801,-2.35648,-2.33921,-2.32625,-2.31735,-2.31221,-2.31045,-2.31164,-2.31522,-2.32064,-2.32716,-2.33429,-2.34144,-2.34789,-2.35297,-2.35603,-2.35638,-2.35337,-2.34640,-2.33525,-2.31927,-2.29807,-2.27132,-2.23876,-2.20009,-2.15536,-2.10465,-2.04766,-1.98475,-1.91589,-1.84159,-1.76229,-1.67821,-1.59021,-1.49883,-1.40497,-1.30929,-1.21261,-1.11594,-1.02067,-0.92740,-0.83732,-0.75178,-0.67183,-0.59834,-0.53263,-0.47583,-0.42862,-0.39186,-0.36628,-0.35278,-0.35163,-0.36330
3,0,-0.64532,-0.70772,-0.76916,-0.82985,-0.88945,-0.94744,-1.00355,-1.05732,-1.10830,-1.15623,-1.20062,-1.24097,-1.27694,-1.30816,-1.33429,-1.35464,-1.36947,-1.37824,-1.38051,-1.37646,-1.36587,-1.34883,-1.32505,-1.29488,-1.25837,-1.21586,-1.16776,-1.11422,-1.05571,-0.99282,-0.92595,-0.85569,-0.78243,-0.70703,-0.62971,-0.55110,-0.47207,-0.39273,-0.31384,-0.23561,-0.15872,-0.08344,-0.00993,0.06125,0.13022,0.19651,0.26001,0.32090,0.37903,0.43428,0.48657,0.53593,0.58240,0.62596,0.66678,0.70449,0.73934,0.77119,0.80012,0.82592,0.84844,0.86796,0.88388,0.89660,0.90578,0.91125,0.91284,0.91075,0.90508,0.89560,0.88226,0.86525,0.84456,0.82045,0.79277,0.76178,0.72778,0.69070,0.65097,0.60876,0.56435,0.51769,0.46916,0.41888,0.36724,0.31403,0.25950,0.20402,0.14764,0.09020,0.03191,-0.02708,-0.08678,-0.14708,-0.20822,-0.26962,-0.33162,-0.39412,-0.45700,-0.51983,-0.58269
3,1,0.21641,0.23097,0.24529,0.25911,0.27243,0.28516,0.29739,0.30864,0.31922,0.32904,0.33809,0.34650,0.35440,0.36186,0.36881,0.37550,0.38203,0.38861,0.39531,0.40210,0.40913,0.41650,0.42414,0.43215,0.44040,0.44913,0.45761,0.46619,0.47455,0.48229,0.48928,0.49514,0.49981,0.50270,0.50365,0.50210,0.49823,0.49132,0.48147,0.46815,0.45148,0.43132,0.40791,0.38096,0.35116,0.31831,0.28304,0.24550,0.20617,0.16567,0.12435,0.08284,0.04164,0.00156,-0.03718,-0.07386,-0.10797,-0.13900,-0.16688,-0.19107,-0.21168,-0.22817,-0.24078,-0.24942,-0.25441,-0.25572,-0.25347,-0.24838,-0.24030,-0.22978,-0.21735,-0.20331,-0.18800,-0.17195,-0.15530,-0.13854,-0.12174,-0.10531,-0.08930,-0.07386,-0.05919,-0.04507,-0.03151,-0.01845,-0.00604,0.00601,0.01762,0.02916,0.04066,0.05219,0.06393,0.07621,0.08861,0.10154,0.11492,0.12866,0.14284,0.15730,0.17204,0.18687,0.20173
3,1,-1.21973,-1.20334,-1.18027,-1.15066,-1.11466,-1.07244,-1.02460,-0.97152,-0.91363,-0.85199,-0.78688,-0.71908,-0.64927,-0.57864,-0.50773,-0.43733,-0.36835,-0.30132,-0.23711,-0.17671,-0.12040,-0.06864,-0.02226,0.01852,0.05367,0.08265,0.10544,0.12218,0.13266,0.13702,0.13588,0.12921,0.11769,0.10163,0.08168,0.05812,0.03199,0.00393,-0.02568,-0.05625,-0.08684,-0.11689,-0.14592,-0.17308,-0.19817,-0.22052,-0.23986,-0.25583,-0.26866,-0.27758,-0.28286,-0.28468,-0.28314,-0.27834,-0.27073,-0.26074,-0.24858,-0.23483,-0.22020,-0.20519,-0.19018,-0.17607,-0.16297,-0.15185,-0.14283,-0.13659,-0.13328,-0.13347,-0.13731,-0.14505,-0.15700,-0.17303,-0.19317,-0.21738,-0.24566,-0.27770,-0.31341,-0.35254,-0.39489,-0.43986,-0.48742,-0.53681,-0.58804,-0.64026,-0.69342,-0.74676,-0.80002,-0.85234,-0.90316,-0.95236,-0.99932,-1.04345,-1.08398,-1.12058,-1.15280,-1.18022,-1.20203,-1.21825,-1.22827,-1.23203,-1.22912
3,1,-0.51842,-0.57546,-0.62810,-0.67641,-0.72010,-0.75921,-0.79349,-0.82309,-0.84821,-0.86897,-0.88536,-0.89783,-0.90681,-0.91231,-0.91469,-0.91424,-0.91160,-0.90704,-0.90073,-0.89285,-0.88388,-0.87387,-0.86306,-0.85150,-0.83942,-0.82685,-0.81378,-0.79999,-0.78553,-0.77043,-0.75433,-0.73731,-0.71920,-0.69976,-0.67858,-0.65549,-0.63073,-0.60374,-0.57479,-0.54357,-0.50996,-0.47404,-0.43575,-0.39512,-0.35218,-0.30731,-0.26027,-0.21141,-0.16075,-0.10871,-0.05533,-0.00109,0.05390,0.10912,0.16467,0.22005,0.27533,0.32979,0.38337,0.43568,0.48661,0.53586,0.58287,0.62788,0.67008,0.70977,0.74627,0.77959,0.80935,0.83531,0.85719,0.87494,0.88819,0.89660,0.90011,0.89865,0.89197,0.87998,0.86251,0.83950,0.81114,0.77727,0.73826,0.69404,0.64488,0.59087,0.53268,0.47058,0.40498,0.33626,0.26498,0.19185,0.11742,0.04206,-0.03353,-0.10856,-0.18258,-0.25506,-0.32541,-0.39305,-0.45754
3,1,-0.75454,-0.73073,-0.69975,-0.66261,-0.62054,-0.57485,-0.52636,-0.47664,-0.42669,-0.37752,-0.33034,-0.28602,-0.24523,-0.20868,-0.17695,-0.15059,-0.12972,-0.11443,-0.10483,-0.10074,-0.10195,-0.10804,-0.11860,-0.13279,-0.15010,-0.16983,-0.19106,-0.21283,-0.23426,-0.25481,-0.27341,-0.28929,-0.30173,-0.30978,-0.31271,-0.30984,-0.30077,-0.28485,-0.26176,-0.23120,-0.19296,-0.14716,-0.09353,-0.03220,0.03646,0.11198,0.19424,0.28258,0.37640,0.47495,0.57762,0.68315,0.79086,0.89938,1.00806,1.11544,1.22039,1.32182,1.41869,1.50985,1.59372,1.66971,1.73661,1.79348,1.83944,1.87383,1.89583,1.90504,1.90113,1.88391,1.85331,1.80941,1.75254,1.68322,1.60205,1.50982,1.40745,1.29599,1.17681,1.05094,0.92009,0.78539,0.64841,0.51091,0.37431,0.24016,0.10978,-0.01527,-0.13370,-0.24435,-0.34618,-0.43834,-0.52013,-0.59102,-0.65053,-0.69859,-0.73498,-0.75995,-0.77378,-0.77695,-0.77025
3,1,-1.54069,-1.59221,-1.63755,-1.67617,-1.70802,-1.73284,-1.75030,-1.76026,-1.76242,-1.75672,-1.74288,-1.72086,-1.69044,-1.65160,-1.60469,-1.54958,-1.48631,-1.41503,-1.33589,-1.24947,-1.15574,-1.05551,-0.94901,-0.83705,-0.71999,-0.59865,-0.47374,-0.34605,-0.21629,-0.08529,0.04590,0.17678,0.30640,0.43392,0.55850,0.67930,0.79575,0.90721,1.01288,1.11239,1.20527,1.29125,1.36986,1.44089,1.50426,1.55982,1.60764,1.64781,1.68048,1.70566,1.72363,1.73487,1.73961,1.73837,1.73123,1.71877,1.70127,1.67918,1.65272,1.62225,1.58830,1.55106,1.51061,1.46731,1.42115,1.37222,1.32073,1.26654,1.21003,1.15069,1.08868,1.02379,0.95651,0.88620,0.81314,0.73701,0.65817,0.57650,0.49190,0.40463,0.31482,0.22264,0.12842,0.03251,-0.06497,-0.16361,-0.26315,-0.36288,-0.46249,-0.56155,-0.65977,-0.75632,-0.85084,-0.94281,-1.03204,-1.11804,-1.20037,-1.27830,-1.35164,-1.41998,-1.48311
3,1,0.94073,0.96759,0.99492,1.02318,1.05244,1.08274,1.11430,1.14675,1.18044,1.21470,1.24958,1.28444,1.31920,1.35303,1.38579,1.41654,1.44481,1.47010,1.49167,1.50857,1.52036,1.52642,1.52605,1.51854,1.50333,1.48009,1.44797,1.40689,1.35642,1.29651,1.22698,1.14810,1.05966,0.96238,0.85637,0.74219,0.62058,0.49226,0.35828,0.21934,0.07670,-0.06835,-0.21486,-0.36142,-0.50701,-0.65015,-0.78933,-0.92385,-1.05239,-1.17369,-1.28664,-1.39059,-1.48446,-1.56778,-1.63956,-1.69955,-1.74733,-1.78273,-1.80564,-1.81625,-1.81450,-1.80069,-1.77517,-1.73859,-1.69147,-1.63426,-1.56773,-1.49299,-1.41076,-1.32182,-1.22721,-1.12774,-1.02478,-0.91904,-0.81151,-0.70309,-0.59460,-0.48686,-0.38102,-0.27765,-0.17718,-0.08034,0.01206,0.09995,0.18291,0.26086,0.33351,0.40085,0.46308,0.52009,0.57222,0.61989,0.66335,0.70288,0.73918,0.77251,0.80374,0.83298,0.86081,0.88775,0.91430
3,1,0.53465,0.51549,0.49545,0.47467,0.45333,0.43107,0.40827,0.38470,0.36032,0.33507,0.30894,0.28172,0.25355,0.22442,0.19465,0.16387,0.13258,0.10094,0.06914,0.03722,0.00587,-0.02491,-0.05475,-0.08324,-0.11028,-0.13545,-0.15860,-0.17941,-0.19774,-0.21364,-0.22700,-0.23811,-0.24690,-0.25325,-0.25799,-0.26104,-0.26293,-0.26383,-0.26456,-0.26513,-0.26593,-0.26747,-0.27010,-0.27399,-0.27916,-0.28611,-0.29462,-0.30451,-0.31576,-0.32793,-0.34126,-0.35505,-0.36855,-0.38164,-0.39333,-0.40348,-0.41119,-0.41623,-0.41800,-0.41580,-0.40944,-0.39858,-0.38293,-0.36243,-0.33712,-0.30697,-0.27219,-0.23316,-0.18987,-0.14329,-0.09356,-0.04161,0.01215,0.06694,0.12221,0.17733,0.23149,0.28408,0.33456,0.38239,0.42709,0.46834,0.50583,0.53924,0.56824,0.59297,0.61343,0.62959,0.64156,0.64965,0.65397,0.65475,0.65233,0.64691,0.63906,0.62883,0.61671,0.60275,0.58744,0.57086,0.55332
3,1,0.53860,0.55647,0.56966,0.57821,0.58208,0.58166,0.57666,0.56716,0.55337,0.53550,0.51342,0.48721,0.45731,0.42340,0.38569,0.34445,0.29959,0.25133,0.19949,0.14456,0.08667,0.02548,-0.03855,-0.10541,-0.17493,-0.24670,-0.32075,-0.39691,-0.47462,-0.55358,-0.63382,-0.71466,-0.79556,-0.87650,-0.95683,-1.03614,-1.11400,-1.19014,-1.26403,-1.33504,-1.40310,-1.46777,-1.52862,-1.58552,-1.63795,-1.68590,-1.72935,-1.76799,-1.80162,-1.83057,-1.85448,-1.87347,-1.88765,-1.89704,-1.90162,-1.90163,-1.89708,-1.88785,-1.87442,-1.85672,-1.83485,-1.80884,-1.77887,-1.74480,-1.70676,-1.66517,-1.61987,-1.57090,-1.51860,-1.46296,-1.40401,-1.34220,-1.27740,-1.21003,-1.14041,-1.06866,-0.99490,-0.91951,-0.84285,-0.76504,-0.68687,-0.60840,-0.52991,-0.45168,-0.37423,-0.29785,-0.22301,-0.14973,-0.07881,-0.01005,0.05590,0.11890,0.17873,0.23504,0.28775,0.33634,0.38098,0.42126,0.45743,0.48909,0.51611
3,1,-1.39168,-1.44775,-1.50167,-1.55318,-1.60180,-1.64700,-1.68860,-1.72605,-1.75912,-1.78763,-1.81075,-1.82850,-1.84053,-1.84628,-1.84598,-1.83894,-1.82543,-1.80506,-1.77808,-1.74433,-1.70394,-1.65728,-1.60483,-1.54665,-1.48329,-1.41555,-1.34372,-1.26877,-1.19139,-1.11232,-1.03257,-0.95291,-0.87422,-0.79766,-0.72370,-0.65341,-0.58746,-0.52643,-0.47118,-0.42205,-0.37923,-0.34341,-0.31434,-0.29209,-0.27676,-0.26793,-0.26552,-0.26891,-0.27744,-0.29078,-0.30795,-0.32843,-0.35137,-0.37602,-0.40144,-0.42707,-0.45232,-0.47615,-0.49833,-0.51823,-0.53546,-0.54979,-0.56085,-0.56841,-0.57285,-0.57402,-0.57213,-0.56753,-0.56058,-0.55145,-0.54100,-0.52975,-0.51832,-0.50711,-0.49644,-0.48746,-0.48033,-0.47574,-0.47399,-0.47570,-0.48112,-0.49077,-0.50432,-0.52235,-0.54484,-0.57160,-0.60274,-0.63816,-0.67746,-0.72045,-0.76681,-0.81647,-0.86882,-0.92337,-0.97990,-1.03777,-1.09688,-1.15640,-1.21613,-1.27549,-1.33423
3,1,-0.04822,-0.16448,-0.28012,-0.39425,-0.50547,-0.61263,-0.71438,-0.80939,-0.89667,-0.97541,-1.04433,-1.10284,-1.15003,-1.18557,-1.20908,-1.21989,-1.21811,-1.20366,-1.17699,-1.13827,-1.08832,-1.02747,-0.95683,-0.87732,-0.79003,-0.69654,-0.59795,-0.49544,-0.39094,-0.28568,-0.18113,-0.07880,0.01987,0.11345,0.20097,0.28113,0.35308,0.41585,0.46911,0.51195,0.54450,0.56650,0.57827,0.58024,0.57256,0.55611,0.53202,0.50092,0.46390,0.42229,0.37741,0.33056,0.28282,0.23580,0.19051,0.14816,0.10984,0.07675,0.04963,0.02915,0.01600,0.01049,0.01317,0.02393,0.04260,0.06915,0.10321,0.14436,0.19175,0.24451,0.30227,0.36373,0.42799,0.49430,0.56131,0.62791,0.69289,0.75530,0.81394,0.86798,0.91634,0.95826,0.99270,1.01916,1.03699,1.04537,1.04426,1.03321,1.01207,0.98064,0.93926,0.88783,0.82668,0.75630,0.67749,0.59057,0.49653,0.39623,0.29059,0.18043,0.06714
3,1,0.76194,0.79869,0.83514,0.87122,0.90681,0.94197,0.97646,1.01082,1.04506,1.07939,1.11402,1.14902,1.18468,1.22110,1.25856,1.29721,1.33699,1.37803,1.42017,1.46345,1.50756,1.55239,1.59755,1.64282,1.68776,1.73183,1.77427,1.81487,1.85293,1.88799,1.91946,1.94714,1.97022,1.98833,2.00111,2.00854,2.01026,2.00622,1.99664,1.98104,1.96022,1.93408,1.90319,1.86777,1.82861,1.78575,1.74002,1.69191,1.64208,1.59097,1.53921,1.48738,1.43565,1.38441,1.33405,1.28476,1.23682,1.19051,1.14548,1.10221,1.06011,1.01953,0.97990,0.94157,0.90401,0.86715,0.83092,0.79505,0.75966,0.72474,0.69021,0.65617,0.62281,0.59011,0.55850,0.52820,0.49929,0.47192,0.44714,0.42471,0.40533,0.38897,0.37616,0.36691,0.36151,0.36002,0.36256,0.36902,0.37965,0.39414,0.41210,0.43366,0.45812,0.48540,0.51536,0.54751,0.58117,0.61608,0.65188,0.68837,0.72499
