GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99
0,8,138.46120,139.05277,135.97915,132.41208,128.40906,122.93860,120.89184,122.89776,125.24321,124.03069,118.23229,110.06680,102.48497,94.46830,88.55434,86.04472,84.99710,85.07962,88.54375,92.81586,96.56404,99.88790,102.77907,105.44035,107.18345,103.12001,97.31642,92.90411,87.55405,82.10860,77.57363,75.23696,76.52590,81.42635,89.01129,99.87717,115.16045,132.96142,152.84495,175.58828,201.73284,232.42280,267.48732,305.98820,346.56448,387.08267,426.01394,464.37992,503.21218,548.82047,601.07021,654.67042,713.50290,786.78719,847.99512,905.08051,962.03337,1017.15197,1079.44630,1137.71535,1196.56031,1261.36278,1334.14155,1411.71198,1484.44475,1543.22702,1582.47972,1603.90769,1614.73030,1621.88781,1627.62287,1630.36336,1626.77605,1616.27698,1603.80306,1594.28617,1584.87282,1567.69757,1536.15572,1490.00161,1426.27128,1359.00113,1319.80734,1269.33626,1190.09846,1097.18047,998.68972,883.64913,749.54651,606.07130,452.42332,307.08553,186.91477,92.80154,34.43412,6.29772,-0.57816,0.25973,-0.11511,0.00000
0,8,143.69694,141.94558,136.94025,137.19744,142.69282,143.85536,135.33504,123.30764,105.10438,85.41369,67.52348,52.35758,40.88279,32.90440,27.95970,25.66151,25.14612,26.22101,28.78826,31.80007,34.81875,39.27383,44.12991,50.13553,58.25364,66.36467,75.82449,89.34735,101.49581,113.46865,125.23917,136.47057,146.43635,154.64687,161.72913,168.71736,176.37257,184.44573,192.48625,199.76799,207.75274,219.12262,232.10422,241.12665,248.01691,258.09306,263.65917,262.13648,259.36074,253.57491,248.08800,244.02788,243.32266,251.47010,260.52169,266.53734,283.71365,304.43791,320.89501,337.58175,355.53741,372.93773,388.47822,400.20494,408.41981,413.84792,420.88205,422.69653,431.96876,452.93943,466.35790,482.55986,497.20795,508.73723,516.28999,514.51866,502.26378,482.70544,453.51534,419.33383,381.16354,345.17746,309.13383,268.46167,225.78148,182.97598,142.48342,104.06587,69.62601,41.33149,20.10338,6.52818,0.63110,-0.06093,0.03354,-0.01278,0.00403,-0.00117,0.00046,0.00000
0,8,67.75796,67.05144,65.74871,63.15341,58.93133,53.62687,47.64565,40.77507,32.85200,24.70142,17.87678,12.81489,9.33700,7.21370,6.00725,5.62717,6.02438,7.13110,9.04013,12.14427,16.93436,23.98680,33.84089,46.76118,62.84391,82.76051,105.76202,129.46757,154.40636,179.33181,203.15344,225.98662,247.85379,268.52422,287.33560,303.52906,316.62043,326.36018,332.42815,335.40937,336.50790,336.55044,336.69087,337.84349,340.68144,345.77124,353.39301,363.10617,373.51351,382.86697,389.76018,392.80040,393.14926,392.97744,393.48680,394.90040,398.05867,404.70878,418.29699,440.97924,464.85087,496.66158,539.25962,585.40399,636.39424,687.21240,734.81420,779.17575,818.58793,848.46667,868.09800,874.41073,867.45047,858.63434,833.58834,794.99057,752.31962,700.50849,640.64092,582.21133,525.59903,464.49142,402.60586,341.40157,282.43642,226.65380,174.11878,127.26529,85.97078,52.11672,28.02669,11.66642,2.74485,-0.07240,0.03098,0.01400,-0.01186,0.00549,-0.00299,0.00000
0,8,90.93418,90.53122,88.53877,85.27044,80.92994,75.54014,69.15093,62.23507,55.46111,48.60167,43.24207,38.93323,35.14953,32.49918,30.50977,29.10984,28.88297,29.12583,29.91783,31.62438,34.46761,38.88565,45.39120,54.36099,65.97927,80.73710,96.68778,114.36359,134.34824,155.56346,179.73397,205.85212,239.05490,270.37688,303.59911,337.86689,371.36712,406.76375,424.38616,443.79375,460.26401,471.61028,480.15724,486.23500,489.13425,487.00861,478.43102,463.67658,444.35759,423.05096,401.92432,384.69293,372.39288,365.04893,376.10217,386.83485,397.76879,406.73755,410.80772,412.09918,409.30966,403.44228,396.71642,391.71556,392.17264,394.48417,403.35959,423.38639,442.53119,467.07519,509.52195,521.42112,531.03479,558.42348,582.67570,602.76887,624.62053,638.57177,646.89512,646.86603,635.66533,611.51374,573.90793,526.23742,472.70760,415.07894,353.80023,296.08645,238.91505,182.43574,132.45033,87.18197,50.88388,25.37892,8.75205,1.12516,-0.18529,0.05163,-0.01971,0.00000
0,8,74.63402,72.74846,73.31364,73.02722,70.87313,70.37141,72.86577,75.59000,76.49986,76.43219,74.60114,71.40433,67.60885,63.62032,59.53201,55.53521,52.13785,49.28376,46.62535,44.57492,43.93393,43.14687,42.26780,43.17114,45.20317,47.93762,52.20937,57.85618,63.97441,72.39011,81.82456,91.70392,101.83670,110.68847,117.41792,121.41035,122.59056,121.18869,117.22430,110.88543,103.11940,95.26686,88.42044,82.99573,78.86178,75.63154,73.17609,71.73583,71.42861,72.07094,73.50193,75.54355,77.97041,80.86563,84.51252,89.13652,94.77042,101.26588,108.40503,116.08686,124.08968,132.04425,139.79432,147.78533,156.31203,165.09085,173.56255,181.15889,185.62657,190.94638,198.87957,204.50982,210.36958,218.50979,228.54344,239.44190,250.54333,258.95416,264.37051,267.31865,266.55780,260.20246,252.12753,242.48724,230.45042,217.16288,202.63194,184.50396,163.76779,141.53449,116.94180,92.29788,66.40053,41.63549,23.13166,11.83188,2.87909,-0.85789,0.47055,0.00000
0,8,79.40729,78.72454,77.83913,76.26345,73.80834,71.48714,69.38945,66.72441,63.69894,61.58241,61.51235,63.20293,67.03427,72.45779,80.14274,88.09863,98.54305,106.92073,113.80692,120.29467,123.43238,123.95772,122.06585,118.10598,113.14310,107.92482,103.01359,98.43421,94.38858,90.57694,86.98832,83.45546,80.66942,79.58046,79.88197,81.24968,82.54803,83.22946,82.96377,81.44457,79.17002,76.73235,74.85790,74.44496,75.51021,77.92633,80.86450,83.87354,88.92494,94.24225,100.74169,103.80471,107.60873,111.54936,113.53802,113.54161,111.42283,108.58916,105.08513,100.90634,100.89575,105.19949,115.33766,131.41342,161.33396,202.29290,251.58018,307.80349,372.49883,433.30680,482.25738,537.62146,592.42400,621.48524,657.04720,679.48145,705.17409,727.74424,741.74308,747.21526,737.42345,710.55230,672.18751,625.45101,574.11624,523.95659,476.99954,436.06978,393.28925,349.34965,302.70337,251.21235,198.42983,149.34841,107.20483,72.27380,44.67723,26.06740,14.42749,9.61227
1,8,218.46393,213.59820,210.48174,206.73884,200.73326,192.96571,185.40483,175.35264,162.00788,152.23665,145.46825,141.25664,140.50021,143.59771,149.36253,157.48170,166.30918,174.11306,180.78176,185.60468,188.68329,191.14157,194.03750,197.14702,200.53095,204.62231,209.74307,216.08846,224.61606,236.10283,252.29639,272.91699,294.08403,323.14969,357.75854,393.95603,434.22531,473.53224,514.00835,556.69236,599.96839,643.76195,680.91374,706.22688,723.24979,739.31369,751.00849,756.89332,757.42803,753.63699,746.79799,737.31405,725.83397,713.29713,700.46240,687.57163,674.84015,663.56276,655.79939,653.27299,656.89234,666.99342,683.20259,704.60112,730.22634,758.72673,788.11593,817.56044,846.27354,868.51219,899.02855,929.06372,938.97897,955.65267,975.47400,996.30271,1021.32696,1047.24405,1069.64411,1092.19079,1108.86272,1109.62979,1100.28803,1076.77214,1043.78345,1004.15960,951.18501,889.95811,831.96754,771.11328,694.38461,611.82341,543.28192,473.62149,399.78313,343.68342,282.28908,221.22385,166.80120,113.10306
1,8,225.28157,226.42482,223.13944,214.93696,203.97966,190.34830,175.87509,161.22320,148.91183,140.95926,133.94462,128.42091,125.50288,125.76429,125.34814,124.45014,122.84996,119.64690,116.52448,112.64725,108.23273,103.18983,98.05161,92.19559,85.67488,83.78729,87.86173,102.06455,131.80334,184.09112,267.68204,386.09308,536.28886,714.48120,909.34058,1113.42260,1307.53987,1455.61605,1541.82242,1565.14545,1507.98501,1366.48612,1168.37732,956.63222,764.49842,601.70991,469.74394,380.14055,321.10801,298.32334,309.82423,344.56327,409.36809,499.00297,606.58548,725.91731,842.10632,950.73299,1034.28443,1088.26147,1103.35717,1079.98060,1032.43043,979.01699,933.48843,901.18670,880.50927,867.39329,859.16670,854.51419,853.36221,858.68562,866.79483,894.89591,923.02650,945.64116,942.75319,941.28440,946.78990,954.64355,979.28234,1021.04943,1080.71715,1139.26837,1204.72026,1275.31123,1310.09264,1296.91809,1229.87002,1099.50076,948.99089,790.00345,645.20010,523.75554,416.62097,325.87484,245.18858,187.37964,135.93493,95.90679
1,8,304.02668,301.69283,290.77311,277.32943,265.47523,255.28967,247.42359,240.56165,234.64341,231.63111,229.67702,227.14809,225.68054,226.20754,226.24171,226.30459,226.64700,226.25044,225.67539,227.99139,230.41151,231.75897,232.09070,231.35096,229.91699,227.27144,225.79211,226.10847,226.00067,227.27496,229.87383,234.18822,240.55820,247.93749,255.75921,263.79168,271.69494,278.88416,285.05911,291.35865,298.79439,307.82920,318.06099,328.60633,341.04698,354.21053,366.27853,376.77041,384.74405,391.71965,395.81558,398.24300,406.34995,420.49131,441.90344,470.45593,507.87401,556.62445,602.51044,651.33070,708.17950,767.43014,828.08406,893.85175,951.97230,1001.71548,1055.02944,1096.41134,1125.74890,1143.98647,1151.99774,1155.82484,1161.30936,1170.86994,1182.03141,1189.34557,1188.26745,1177.75182,1157.22228,1126.60130,1084.02554,1027.36016,970.14113,912.04768,846.60046,774.09056,698.90179,621.49022,545.96361,474.69465,405.77889,342.79321,282.98368,229.76300,186.67009,149.10706,120.32373,99.32669,84.02391,73.92968
1,8,291.19548,284.36250,276.61607,270.05531,263.11686,252.12158,238.88722,222.90757,205.42009,188.10329,172.88060,162.39746,157.57443,159.18526,170.27473,192.75352,229.18927,283.95722,355.66555,443.70766,540.10448,636.29020,731.05155,824.23299,907.38646,994.66653,1071.68000,1130.34889,1180.56716,1213.92326,1224.86530,1214.45605,1188.63133,1153.60739,1113.87228,1073.64259,1036.40038,1003.00348,973.74707,948.45529,925.65892,903.49892,881.70639,860.40471,840.01933,820.42269,800.74177,780.81317,762.16710,749.88580,748.75266,765.22187,800.85992,841.04648,883.29443,920.20196,951.66902,972.63621,976.23669,989.71473,1004.78179,1022.93243,1047.09724,1072.85380,1097.34025,1118.47342,1138.31784,1159.01589,1181.14758,1204.29200,1228.05485,1252.51800,1276.63196,1299.55359,1319.88867,1334.98335,1341.14526,1334.17848,1314.00096,1281.17202,1243.97389,1209.53859,1171.16216,1132.34344,1093.73934,1051.08545,988.69194,903.40910,821.02400,723.34815,619.19760,518.55406,423.87381,338.52511,261.37642,191.29690,136.14120,95.84446,66.26076,49.41266
1,8,121.12164,115.20019,107.09101,97.77090,88.16167,79.15497,71.40177,64.96726,60.57850,57.19993,55.66016,56.75216,59.37279,63.97330,69.54200,75.48336,82.36532,89.57728,94.96178,97.47686,97.20963,90.57629,83.22527,75.71977,67.81660,62.70462,59.44278,58.41088,59.12464,61.31518,65.04062,69.91450,75.30003,81.10107,86.86506,92.22715,96.72467,100.40053,103.48192,106.46392,110.87651,115.94441,126.42399,140.76662,157.65879,178.55793,199.67428,221.39195,241.35273,257.87565,269.69070,277.24253,281.68331,283.46935,290.95940,300.90264,309.57168,319.00487,330.19254,340.03395,348.81125,355.80378,362.79133,365.97733,372.41487,391.68695,415.45285,449.90867,493.40355,547.57230,601.92043,652.07537,707.61679,760.64751,806.55926,848.08023,881.13454,907.00008,927.89705,933.98504,924.24631,916.61844,890.30774,844.31258,800.00844,758.14415,702.81794,643.57294,580.01366,522.21292,462.92827,394.21013,329.57435,274.83369,226.83027,178.41235,128.97688,82.78466,44.82294,20.51224
1,8,155.41404,153.67047,149.11235,142.39397,134.34750,126.30559,118.74863,111.45619,104.65280,100.08563,96.66428,93.74953,92.15529,91.23645,90.42061,89.52451,88.72666,88.32656,87.93722,87.21127,86.05790,84.56089,83.33904,82.14150,80.81344,80.33113,80.84412,81.90747,83.25043,85.00855,86.87180,88.95375,91.22343,93.44665,96.24277,99.69327,103.61993,108.18563,113.98265,120.18605,126.45640,133.05514,139.44487,145.60950,152.36241,160.66062,170.85735,183.51713,198.99307,217.29052,238.06785,260.58127,285.10436,310.83250,335.01552,356.82733,376.78904,396.31023,415.64458,432.11460,456.09735,489.97564,523.98175,556.95489,591.69540,626.29753,658.97483,696.29293,727.81143,753.71633,781.54660,806.35283,821.76430,830.12100,832.52036,824.43142,823.06632,812.66018,783.16882,756.86443,725.35783,687.12629,641.93357,586.22842,528.56084,472.40198,416.47976,359.75247,305.23337,256.61588,213.94832,175.17640,141.02477,111.93888,86.67566,64.29341,46.15243,31.58570,20.45813,13.51604
1,8,73.05166,72.29446,70.65808,68.31449,65.32793,61.61992,57.78823,53.87038,49.64646,45.62050,42.50154,40.45897,39.70207,40.41672,42.01242,44.70354,48.35455,52.73974,57.97811,63.27270,68.03351,71.69975,73.99440,75.16287,73.46489,72.03271,72.95256,72.96988,73.95056,76.83245,81.44327,86.91672,91.80788,97.02690,103.67579,110.82905,117.18083,126.18790,137.25267,150.48482,166.45149,183.25042,204.70811,227.60314,248.37136,271.57643,303.12917,327.22364,344.55967,365.99089,384.29057,399.24053,409.97300,415.31145,415.53471,410.57712,400.75910,387.36017,372.08860,356.25065,341.26069,331.70247,327.87617,331.86524,358.77082,392.04599,437.72873,496.83866,539.75152,588.58028,647.25275,696.83001,728.96264,768.46005,805.80543,834.61004,855.78789,865.68308,862.52754,844.26924,812.67583,769.38149,712.89164,663.71719,621.87111,578.22544,535.35736,495.13536,452.45765,403.69833,351.67384,301.88860,252.02698,203.93251,159.89488,119.56826,86.50423,59.89380,38.82863,24.08349
1,8,429.31618,442.33700,434.73534,424.73579,423.09147,426.03992,423.43597,417.12078,404.32343,390.56732,378.62049,368.53435,362.66436,358.57009,352.97999,341.26668,327.91833,317.84998,307.54469,294.02310,284.46238,275.56263,266.91493,259.61072,253.74523,251.89498,258.39069,271.05974,293.24100,327.64469,375.71817,436.75797,506.35811,578.83082,650.55396,720.38791,786.47623,848.75319,914.86607,981.09423,1017.76652,1056.89875,1087.14178,1099.20203,1098.05651,1085.82790,1069.63025,1056.50892,1049.68627,1050.24101,1057.30573,1066.77616,1072.21478,1069.14706,1058.37966,1044.10824,1031.85863,1025.30450,1024.25503,1027.14802,1035.27169,1048.90874,1067.26640,1084.37373,1093.82083,1095.77888,1097.36086,1107.10472,1125.07175,1148.84397,1170.32915,1182.32887,1188.25278,1195.19874,1198.61664,1195.10139,1188.76185,1174.80048,1149.22259,1118.26948,1075.52404,1033.63970,995.42825,951.39698,896.19222,835.89180,775.89524,708.86662,635.44824,555.12328,473.73266,399.64772,335.62023,282.42426,235.64186,191.56233,158.82273,134.65777,112.35885,104.88251
1,8,485.44382,481.93772,473.96131,462.99987,450.93479,440.28511,427.43787,408.52042,383.79044,354.55077,323.60513,292.19516,261.58118,237.46771,216.91486,199.53992,188.44744,181.54942,176.99464,173.76998,170.33167,164.47406,158.94225,156.47959,159.55265,171.34553,192.82746,224.96491,268.86657,323.38687,381.58216,442.69447,504.67242,560.71406,608.99215,647.55577,674.70960,689.86150,693.32802,686.91050,672.62095,651.55674,623.81876,591.07633,556.52789,523.06509,491.41096,461.35556,432.04192,402.99304,375.38054,352.43093,336.95042,330.69108,334.33988,347.44842,370.74754,402.51551,439.01007,481.39253,526.69190,573.70418,623.92795,674.79496,724.84031,769.10349,803.61735,833.80867,859.28042,880.34761,899.47454,917.83043,934.50084,948.41560,958.42937,963.31123,963.74853,959.18639,948.72562,931.97844,906.57528,868.06162,815.65136,753.79737,685.59149,611.09433,530.90546,448.20715,367.51036,291.80151,224.27733,167.80114,122.35056,85.95193,57.62714,37.61925,25.59650,19.02333,16.28522,16.89885
1,8,98.95917,100.16921,99.81566,99.20145,99.15107,99.67752,100.59857,100.90910,101.08058,101.86278,102.62262,103.52486,104.88119,105.82652,105.57419,104.52961,103.21963,101.50438,99.88729,98.67706,97.59613,96.75691,96.70353,97.16622,98.73756,102.00250,106.63127,115.09102,127.86199,146.35706,172.14846,205.12517,245.35203,290.75515,338.89336,386.04906,427.68579,461.58470,486.40564,503.60823,515.38999,523.46950,529.78266,535.07718,538.69021,538.51707,532.36978,519.72467,501.98343,482.27858,463.12456,445.93134,431.76339,421.66869,416.91934,418.21609,426.20435,440.66568,459.10585,480.88939,506.46335,535.12079,564.16310,589.54706,606.63957,613.50176,611.26964,602.80691,591.37666,580.42922,573.39116,575.32407,590.35366,613.36508,630.08742,655.83876,684.45144,701.61382,710.08375,717.48919,714.38609,701.03098,676.10138,637.74618,594.75287,544.94199,491.58441,435.11387,378.23168,329.09793,281.45173,236.70110,195.87676,158.95839,127.11611,98.99871,74.77994,53.75424,35.50386,20.90399
1,8,134.36072,134.24181,132.44714,128.92211,123.90153,118.18213,111.70366,104.85540,98.06046,91.22281,85.83312,82.33916,80.18403,79.16318,80.17079,82.40775,85.58701,90.01013,95.34868,100.62803,105.30875,108.85572,110.86823,111.71517,111.16311,109.78906,108.16275,106.39894,106.08523,106.15321,106.31365,108.74115,115.35267,123.65112,133.28575,144.96100,157.95204,171.95738,186.11712,202.50577,221.73345,239.12127,261.60910,289.02675,319.51671,353.07158,380.69259,405.27930,427.67657,446.28354,465.54094,486.69505,510.97087,538.91688,569.38083,600.79145,632.89866,666.38622,701.75314,738.26499,774.00811,808.92444,843.70171,878.16325,910.68892,937.46976,954.98808,963.00083,965.34066,966.27903,968.47721,972.55824,978.02289,984.35024,989.29814,989.46784,983.25336,970.83364,949.54227,926.79889,901.26804,865.36265,827.72645,803.81685,777.16733,736.80038,699.40075,656.71933,605.21220,544.79261,473.49311,391.21346,313.77629,244.08119,180.46162,127.43215,85.72531,54.93102,33.75047,20.26038
1,8,440.00308,439.79514,433.06693,424.92767,427.56533,448.28372,466.14891,478.26110,490.39722,505.33776,517.33321,522.11059,531.39787,536.72269,536.23904,537.80561,542.64920,543.26420,543.42613,541.70668,536.91828,530.64693,526.28905,527.26872,534.20834,545.93022,562.45825,584.65879,612.94656,646.72488,683.83079,721.71262,757.42817,788.78728,814.83527,834.79760,847.55107,852.73762,850.82795,842.81937,829.88634,813.21400,794.30968,774.85004,756.10038,738.33610,721.88492,708.89875,701.28253,697.84794,696.61342,694.86167,693.25549,699.86767,711.21859,737.34612,762.74789,776.34593,800.04709,826.31564,837.75964,845.09769,865.09778,882.63839,874.96585,879.43244,891.89736,902.72109,926.88603,959.15589,966.07805,987.79723,1020.16098,1050.24140,1080.43647,1112.05755,1134.73710,1151.85511,1161.39739,1159.25244,1147.52838,1125.54607,1085.19470,1040.70459,992.41979,944.14561,889.89390,821.44389,754.42616,682.73842,612.13008,542.32646,470.20594,396.44835,319.64122,255.04450,198.33903,148.80820,110.52936,80.22871
1,8,386.15805,383.23704,379.04572,371.51800,362.29846,352.98578,339.38217,317.11899,289.57499,257.16642,225.39380,199.10506,177.40752,159.46089,148.24113,143.68152,142.62446,144.12840,146.26407,147.21542,148.07467,149.11961,148.76467,151.31021,155.55740,161.75155,171.27934,183.37668,196.02321,207.96096,218.21370,226.40322,233.02448,238.35999,242.68385,246.87090,252.77120,262.57075,277.39570,297.33307,321.59077,349.03775,378.24472,406.15702,429.26155,446.12349,456.80281,463.40998,466.78067,467.87036,467.55652,466.21105,463.56492,459.11634,454.97183,455.90305,465.90445,486.03536,514.44670,546.92658,577.85742,601.84466,615.03767,618.32913,615.77054,612.18324,611.76339,615.35132,624.25730,646.50627,677.67024,716.22428,757.35352,800.24443,843.41505,879.07592,905.62960,929.48367,946.90581,963.78380,985.64649,1007.58245,1030.66492,1054.17757,1056.75632,1050.20314,1015.32981,944.59145,849.65099,745.55561,637.96130,525.17872,414.73104,320.25014,242.61275,180.92289,136.79070,108.56103,92.15870,87.03336
1,8,371.50313,370.77399,365.18776,364.48656,364.55624,352.87204,345.47541,339.20126,332.24304,331.51852,341.77324,357.97211,375.46762,396.51056,417.60667,433.75056,448.73135,466.14006,476.77251,481.08018,481.57981,476.19606,466.37535,455.74981,449.51971,450.56305,458.39194,470.55725,483.83604,495.27725,502.81554,507.02863,510.50508,515.34697,522.78779,533.55399,547.65148,564.68379,584.08645,604.97999,626.90008,649.49569,672.49322,695.97395,719.99057,743.11917,763.34408,779.35497,790.65617,796.99354,798.24646,795.42157,790.07420,784.00304,778.40842,774.13572,773.84352,779.82683,792.77030,812.09153,836.11851,861.60256,884.37232,902.27749,915.33509,925.36735,935.28075,947.50253,963.81790,987.23573,1015.70245,1045.57780,1077.88288,1104.34411,1130.87438,1160.48002,1189.89312,1217.87871,1244.01642,1266.85056,1283.87979,1293.00032,1294.30251,1290.98324,1288.21372,1290.02274,1297.86584,1307.95475,1311.60652,1300.25386,1267.54399,1210.33153,1129.77763,1032.29380,921.09501,784.39205,642.82664,501.18842,358.48759,230.03158
1,8,428.47545,419.73802,405.32089,386.22803,363.15536,341.34009,318.55587,295.34110,272.65915,252.37684,237.20307,225.93260,219.10992,215.50208,215.25524,214.20271,217.68355,221.40990,222.88272,224.79101,226.15481,229.14371,229.48414,230.10930,235.01472,245.55062,265.87109,296.68756,342.18253,401.30215,457.60157,518.57338,580.44196,637.58001,691.02651,740.35056,788.26588,838.77994,894.28533,955.08200,1018.35387,1082.42456,1147.16929,1210.62401,1267.85876,1310.42526,1330.35584,1324.75969,1294.07478,1245.53512,1193.17147,1150.22911,1125.83726,1106.98176,1150.98036,1176.52759,1200.86352,1246.79165,1284.73499,1315.67440,1336.63375,1346.36402,1349.96323,1352.56156,1358.02221,1366.43843,1376.41054,1376.25672,1370.63207,1356.97308,1337.19327,1330.09836,1332.49626,1339.50958,1363.50666,1395.56030,1426.51801,1460.89604,1485.83916,1495.67689,1495.01792,1480.94356,1457.34519,1434.85823,1400.77019,1352.21178,1266.96334,1152.03795,1021.13722,892.90731,746.55818,583.09377,432.39945,301.43614,196.06824,123.36743,79.00577,59.01693,56.07578,63.68395
1,8,337.38044,340.34102,332.66161,321.18729,309.47323,295.77130,281.66519,267.39490,251.82546,236.09296,223.95017,212.11733,202.04955,195.71578,192.19400,191.39105,194.97003,197.40498,198.31139,201.46554,202.20965,200.15773,196.74343,191.06399,182.43742,174.99479,170.35314,165.60001,161.81927,162.69873,166.27845,173.18402,181.80324,191.53886,202.66727,213.03815,223.96521,235.73988,246.37068,254.91086,262.95906,266.06071,267.38193,270.55167,275.90938,284.41380,291.75316,298.59048,307.56859,319.05312,332.47647,350.03894,370.99045,393.86934,419.53371,448.49514,472.87845,493.56062,516.25222,540.97528,561.09392,579.29829,596.96476,613.59139,628.49315,640.42645,648.63924,652.37897,653.22178,652.05414,648.09514,654.88082,668.55534,684.01688,703.36909,723.63969,742.40284,761.78403,775.66413,780.27182,788.65930,786.41593,775.10609,759.18541,734.65731,700.59097,659.83209,612.12484,558.13851,500.50412,438.20663,365.34807,288.86476,215.89525,149.52947,96.00325,52.66235,31.63706,31.63316,28.36654
1,8,234.24434,241.42395,239.98015,235.38554,229.52121,221.68969,211.67809,199.99719,187.79232,176.05952,165.30781,156.76829,150.25325,146.27903,144.92221,144.45319,145.48064,146.22736,146.71627,146.19775,144.82621,141.47742,137.92998,136.46193,132.63048,129.60011,127.08898,125.73649,125.70333,127.15802,130.30874,134.92154,142.11085,153.09494,163.28269,175.98409,188.53267,199.64823,207.28196,214.14135,228.38616,242.01729,251.21552,263.97771,274.71225,281.76742,285.95592,286.09362,282.82701,276.70661,272.06339,270.86342,270.90790,275.58289,282.99660,295.65304,316.53962,338.45039,367.91938,389.39810,412.49272,434.99822,453.08004,468.90131,482.88830,497.48520,517.29471,536.28843,558.38973,578.46103,591.97146,600.67196,605.77440,606.73546,605.14085,601.06599,594.46008,584.38876,569.30606,556.34149,539.90699,515.64541,501.72522,487.22275,472.03881,457.59109,439.00780,411.09631,378.65018,342.62648,294.89991,243.47571,195.47658,149.27322,110.16642,79.95194,57.57057,41.83927,30.44800,23.43669
1,8,165.05063,162.94910,160.70113,157.09961,151.10090,143.04243,137.63651,134.23885,130.18371,126.21093,123.65249,120.17158,117.40258,117.43109,118.43827,122.86136,129.76093,138.68364,150.06626,162.23275,173.93658,183.77975,192.06954,201.67255,215.46620,231.87257,261.35145,307.92326,361.14154,420.00381,483.55499,546.78490,604.74456,654.47464,688.90303,709.56292,719.64117,723.30464,729.16890,742.87856,769.11131,810.79387,867.15558,934.18434,1010.71901,1089.46427,1165.76005,1240.57306,1307.51682,1355.58395,1386.16832,1403.42498,1403.66581,1389.21715,1366.20649,1339.93478,1313.05921,1286.81902,1263.61173,1245.80290,1234.19497,1228.25012,1227.52580,1232.07470,1246.04847,1275.42788,1321.10865,1374.68501,1433.46052,1491.86072,1543.21502,1582.57484,1602.12246,1605.24969,1591.07256,1552.15310,1484.66457,1393.27067,1285.97690,1170.09198,1051.49124,934.88624,821.61118,720.69286,636.80566,563.08629,492.17211,427.61458,369.68685,318.12005,274.59386,232.99083,193.53043,157.65484,126.18211,99.90359,76.29404,57.03547,42.66276,30.48951
1,8,147.59954,151.75483,151.88193,150.60735,146.02783,140.84482,138.12324,136.66600,136.22806,136.99920,138.18728,137.92065,136.68590,134.45563,132.08097,133.06330,131.49904,134.50479,139.94620,147.46658,158.22194,169.07931,178.10971,185.82427,190.92226,193.91462,195.51916,197.51898,202.79633,212.21384,228.43808,251.36019,278.88827,311.45310,347.81177,384.40662,420.52843,467.58990,511.38710,561.65275,602.05962,633.80939,657.63474,675.30261,684.54515,681.84266,664.81331,633.12840,587.32503,531.75788,476.32162,431.23359,401.93113,387.77187,382.58392,377.75470,367.59766,352.57385,338.14843,330.33059,337.70796,364.44162,412.76663,478.42942,556.30540,636.15297,713.29455,789.23344,848.80832,886.16634,905.89402,906.60193,893.58713,878.79410,871.52530,875.69755,895.02331,932.12191,983.09083,1041.51869,1088.53260,1113.20831,1114.39440,1085.71356,1027.18576,947.91467,869.11509,758.38516,645.18830,552.28883,459.17622,372.03963,297.81302,237.80216,189.69217,149.71281,121.60694,97.68241,77.68455,63.72779
1,8,483.76816,493.59589,501.24272,505.29870,504.75288,500.77286,494.37526,485.80826,475.44812,462.91307,447.62995,429.72431,410.71326,389.57180,367.18971,349.17602,333.85999,321.83236,315.07833,310.60323,311.19146,315.93907,318.82837,320.46463,320.21897,316.37674,309.00296,302.81245,298.65926,293.78343,286.26991,275.59337,263.29865,251.98752,242.91092,238.61012,238.78294,240.96605,252.25680,270.25413,290.74403,319.32672,352.85870,388.73010,427.24995,467.09044,505.82744,540.77759,569.61006,590.76239,603.70785,608.79378,607.36568,602.73401,595.08418,586.47969,586.86033,588.30214,584.86565,581.83531,584.86801,588.40238,595.07548,618.49135,634.16201,650.87757,686.51671,719.09977,755.98091,802.34334,850.52995,898.04098,950.54734,1005.85366,1054.33758,1111.99835,1177.84873,1239.75162,1294.29830,1344.70319,1392.80811,1436.70203,1472.13516,1492.91734,1489.62367,1450.22848,1366.18444,1253.34963,1123.38409,966.36604,803.09946,651.97802,517.03829,393.58053,286.54223,199.73551,131.61252,81.42149,47.73584,28.66035
